tmfc,lat,lon,t2m,psl,SAL,TPW,CLA,SST
2026051600,24.29279899597168,136.94723510742188,297.9,101392.0,0.20489999651908875,40.599998474121094,0.9699999690055847,300.0299987792969
2026051600,-58.17366409301758,87.16573333740234,274.555,98466.1,0.3150999844074249,12.179999351501465,0.6899999976158142,279.9700012207031
2026051600,-65.25289916992188,144.00880432128906,262.835,98120.8,0.12060000002384186,4.639999866485596,0.949999988079071,275.6600036621094
2026051600,12.893487930297852,131.38601684570312,301.445,100928.0,0.12469999492168427,48.41999816894531,0.0,303.2699890136719
2026051600,26.044517517089844,137.24368286132812,295.652,101576.0,0.2238999903202057,39.52000045776367,0.8899999856948853,291.5199890136719
2026051600,-40.661373138427734,109.86260223388672,285.85,101124.0,0.15850000083446503,32.30999755859375,0.8499999642372131,287.5299987792969
2026051600,18.692108154296875,132.74990844726562,301.527,100963.0,0.17399999499320984,41.72999954223633,0.0,297.41998291015625
2026051600,-41.537837982177734,73.81105041503906,287.507,101640.0,0.18699999153614044,5.579999923706055,0.03999999910593033,289.47998046875
2026051600,23.60647201538086,148.81390380859375,299.926,101635.0,0.15969999134540558,26.15999984741211,0.4699999988079071,298.3299865722656
2026051600,-31.118911743164062,121.21916198730469,281.786,101832.0,0.11339999735355377,23.489999771118164,0.9300000071525574,295.04998779296875
2026051600,-33.59323501586914,97.11758422851562,290.118,102536.0,0.142099991440773,7.029999732971191,0.9300000071525574,276.7599792480469
2026051600,-19.591901779174805,94.2156982421875,296.8,101687.0,0.11140000075101852,29.969999313354492,0.7099999785423279,301.28997802734375
2026051600,-46.597164154052734,110.14202880859375,277.975,100020.0,0.19370000064373016,9.550000190734863,0.949999988079071,279.3399963378906
2026051600,-62.93182373046875,153.0928192138672,274.854,99346.7,0.6674000024795532,5.019999980926514,0.8700000047683716,276.4599914550781
2026051600,18.327558517456055,145.13389587402344,300.977,101332.0,0.12879998981952667,29.03999900817871,0.9300000071525574,294.30999755859375
2026051600,29.21235466003418,142.9686279296875,294.449,101707.0,0.24949999153614044,30.34000015258789,0.8499999642372131,298.8399963378906
2026051600,26.61553382873535,127.0792236328125,296.25,101726.0,0.2125999927520752,26.510000228881836,0.17999999225139618,291.7699890136719
2026051600,-52.877052307128906,73.06642150878906,277.052,98951.2,0.16030000150203705,9.329999923706055,1.0,279.9700012207031
2026051600,20.10045623779297,121.51033782958984,300.517,101086.0,0.1875,36.41999816894531,1.0,298.1199951171875
2026051600,-41.11552429199219,69.15947723388672,288.133,101548.0,0.15049999952316284,14.319999694824219,1.0,289.47998046875
2026051600,-62.14330291748047,116.21367645263672,268.461,97636.1,0.1273999959230423,9.639999389648438,0.7699999809265137,278.8699951171875
2026052000,-15.007966041564941,103.70930480957031,298.721,101028.0,0.1639999896287918,65.04000091552734,0.5600000023841858,301.1199951171875
2026052000,-32.75144958496094,108.41378784179688,292.555,101597.0,0.1136000007390976,24.079999923706055,1.0,290.9599914550781
2026052000,-24.29414176940918,85.14456939697266,295.804,101696.0,0.14509999752044678,36.39999771118164,0.0,299.04998779296875
2026052000,28.162668228149414,146.81117248535156,298.186,101965.0,0.13669998943805695,11.679999351501465,0.0,294.94000244140625
2026052000,17.058746337890625,132.14697265625,301.751,101226.0,0.13210000097751617,40.96999740600586,0.5999999642372131,292.989990234375
2026052000,-22.327417373657227,93.06607818603516,295.373,101553.0,0.11719999462366104,31.60999870300293,0.6499999761581421,297.3599853515625
2026052000,-41.409210205078125,98.19901275634766,283.916,101229.0,0.21409998834133148,10.460000038146973,0.9099999666213989,287.97998046875
2026052000,-29.897634506225586,89.11262512207031,291.252,102094.0,0.13529999554157257,4.46999979019165,0.8899999856948853,276.8999938964844
2026052000,22.979576110839844,135.2303009033203,300.245,101460.0,0.1551000028848648,9.380000114440918,0.6599999666213989,292.8599853515625
2026052000,-23.124269485473633,113.43388366699219,297.477,101436.0,0.13759998977184296,69.18999481201172,0.8899999856948853,299.6000061035156
2026052000,-31.62247657775879,120.18273162841797,286.031,102142.0,0.0989999994635582,65.88999938964844,0.8899999856948853,293.0899963378906
2026052000,35.90632629394531,147.82464599609375,293.918,101924.0,0.14659999310970306,12.449999809265137,0.0,288.1199951171875
2026052000,-48.60033416748047,134.50271606445312,281.549,101289.0,0.10949999839067459,11.639999389648438,0.0,295.5899963378906
2026052000,36.20497512817383,174.77203369140625,289.185,101909.0,0.12999999523162842,17.350000381469727,0.9300000071525574,289.8500061035156
2026052000,-20.913780212402344,85.37891387939453,296.723,101480.0,0.1379999965429306,52.2599983215332,0.0,301.30999755859375
2026052000,-32.283390045166016,131.19815063476562,289.788,102877.0,0.11289999634027481,49.0099983215332,1.0,294.44000244140625
2026052000,-28.950857162475586,109.48641204833984,293.445,101674.0,0.1087999939918518,34.72999954223633,0.6699999570846558,290.9599914550781
2026052000,-42.019630432128906,110.9349594116211,283.634,100823.0,0.19949999451637268,14.40999984741211,0.8499999642372131,290.8800048828125
2026052000,-40.14947509765625,141.11410522460938,286.377,102269.0,0.13379999995231628,14.429999351501465,1.0,289.0899963378906
2026052000,-1.5861546993255615,127.8667984008789,298.91,101007.0,0.10499999672174454,57.37999725341797,0.0,303.2699890136719
2026052000,36.441123962402344,143.8888397216797,294.792,101576.0,0.1605999916791916,15.289999961853027,0.0,287.0
2026052000,-34.51543045043945,106.81299591064453,288.593,101715.0,0.10569999366998672,22.35999870300293,1.0,295.05999755859375
2026052000,-40.307552337646484,128.1629180908203,287.28,102198.0,0.10439999401569366,26.729999542236328,0.5,284.3800048828125
2026052000,25.857206344604492,133.56878662109375,298.811,101314.0,0.1873999983072281,10.1899995803833,0.05999999865889549,289.16998291015625
2026052000,24.023714065551758,140.42649841308594,299.403,101700.0,0.18769998848438263,11.710000038146973,0.03999999910593033,291.8599853515625
2026052000,-41.3462028503418,106.9959945678711,283.361,101136.0,0.1419999897480011,22.31999969482422,0.9300000071525574,289.2699890136719
2026052000,-37.702449798583984,98.68386840820312,286.159,101778.0,0.14800000190734863,5.230000019073486,0.7599999904632568,281.5799865722656
2026052000,-50.03838348388672,113.3536376953125,277.954,97803.5,0.15129999816417694,12.429999351501465,0.47999998927116394,284.0299987792969
2026052000,-60.98295211791992,125.60723876953125,270.253,99737.0,0.12389999628067017,12.40999984741211,0.0,290.16998291015625
2026052000,-20.780433654785156,85.05859375,296.809,101472.0,0.1274999976158142,51.52000045776367,0.0,301.30999755859375
2026052300,-26.609140396118164,87.6756591796875,296.011,101202.0,0.12919999659061432,59.69999694824219,0.41999998688697815,299.3800048828125
2026052300,-35.565853118896484,100.49053955078125,290.595,101732.0,0.1347000002861023,10.130000114440918,0.0,286.9499816894531
2026052300,22.680736541748047,128.9430389404297,301.034,101270.0,0.1680999994277954,20.719999313354492,0.0,294.29998779296875
2026052300,-44.89261245727539,90.85851287841797,282.138,101293.0,0.13079999387264252,15.420000076293945,1.0,279.82000732421875
2026052300,19.696765899658203,143.3878631591797,300.649,101518.0,0.13429999351501465,10.069999694824219,0.0,294.9599914550781
2026052300,-42.81283950805664,141.1022491455078,286.681,102478.0,0.1264999955892563,11.449999809265137,0.07000000029802322,283.07000732421875
2026052300,-21.961074829101562,110.37016296386719,296.938,101908.0,0.12349999696016312,66.6199951171875,0.9300000071525574,301.3299865722656
2026052300,-21.597843170166016,80.3862533569336,296.981,101326.0,0.13490000367164612,25.350000381469727,0.5299999713897705,300.6999816894531
2026052300,-52.65122604370117,135.26995849609375,278.658,101280.0,0.09959999471902847,13.429999351501465,0.7899999618530273,293.97998046875
2026052300,-52.65245056152344,123.47940826416016,278.906,100296.0,0.1322999894618988,24.10999870300293,0.9599999785423279,288.66998291015625
2026052300,27.100404739379883,147.65000915527344,299.1,101640.0,0.14729999005794525,10.239999771118164,0.03999999910593033,297.44000244140625
2026052300,-67.08533477783203,97.34346008300781,244.045,97800.8,0.1550000011920929,7.829999923706055,1.0,281.05999755859375
2026052300,-17.141847610473633,75.9370346069336,298.876,101281.0,0.11919999867677689,49.0,0.0,298.8399963378906
2026052300,-54.639095306396484,128.78909301757812,277.705,100388.0,0.14180000126361847,26.85999870300293,0.9300000071525574,293.97998046875
2026052300,22.46179962158203,144.19883728027344,299.085,101651.0,0.15889999270439148,10.929999351501465,0.0,292.17999267578125
2026052300,-35.48539733886719,99.55963134765625,290.615,101636.0,0.1403999924659729,8.109999656677246,0.699999988079071,284.80999755859375
2026052300,-40.028263092041016,100.17110443115234,284.653,101671.0,0.2029999941587448,7.480000019073486,0.0,283.7799987792969
2026052300,-46.02001190185547,130.93600463867188,281.928,101792.0,0.11749999970197678,13.329999923706055,0.9300000071525574,280.6199951171875
2026052300,-17.34587860107422,73.92430877685547,299.048,101267.0,0.1298999935388565,45.93000030517578,0.85999995470047,297.1099853515625
2026052300,-21.222166061401367,102.62846374511719,296.589,101800.0,0.09989999979734421,57.40999984741211,0.6399999856948853,303.6099853515625
2026052300,31.45962905883789,134.33273315429688,295.568,101239.0,0.18389999866485596,23.549999237060547,1.0,290.1099853515625
2026052300,-28.650392532348633,64.44120025634766,294.299,101493.0,0.19679999351501465,13.5,0.0,298.97998046875
2026052300,-67.58321380615234,125.31974792480469,250.971,96541.5,0.1469999998807907,14.609999656677246,0.0,279.8500061035156
2026052300,28.325841903686523,152.10020446777344,298.37,101610.0,0.14989998936653137,17.25,1.0,298.2599792480469
2026052300,-10.90468978881836,77.89631652832031,300.577,101240.0,0.15049999952316284,44.72999954223633,0.8499999642372131,300.72998046875
2026052300,-37.891300201416016,106.87284088134766,288.325,101966.0,0.15269999206066132,18.889999389648438,0.41999998688697815,281.8699951171875
2026052300,11.962396621704102,143.061767578125,301.095,101149.0,0.12039999663829803,39.91999816894531,0.9300000071525574,298.5899963378906
2026052300,-3.04936146736145,116.46051788330078,301.075,101200.0,0.10700000077486038,53.47999954223633,0.47999998927116394,299.69000244140625
2026052300,-32.732295989990234,88.1468276977539,293.472,100124.0,0.1841999888420105,2.359999895095825,0.14000000059604645,280.44000244140625
2026052300,-24.9455509185791,83.4544677734375,296.845,101191.0,0.156700000166893,28.229999542236328,0.0,300.30999755859375
2026052700,19.72219467163086,124.74279022216797,302.222,101034.0,0.16669999063014984,12.799999237060547,0.35999998450279236,291.1000061035156
2026052700,-50.857540130615234,103.05188751220703,277.349,100614.0,0.12109999358654022,9.079999923706055,0.0,282.1199951171875
2026052700,28.219385147094727,117.18798828125,299.323,100677.0,0.18769998848438263,9.859999656677246,0.0,291.9100036621094
2026052700,2.742142915725708,115.00163269042969,294.449,101279.0,0.1046999990940094,54.64999771118164,0.5699999928474426,297.17999267578125
2026052700,-1.9069538116455078,112.58013916015625,298.58,101222.0,0.12379999458789825,56.75,0.9099999666213989,297.6999816894531
2026052700,-25.782489776611328,79.76532745361328,293.342,102088.0,0.15399999916553497,32.97999954223633,1.0,298.1300048828125
2026052700,-32.680030822753906,110.68282318115234,292.554,101220.0,0.09529999643564224,50.15999984741211,1.0,295.92999267578125
2026052700,-30.886533737182617,108.35234832763672,292.762,101266.0,0.12489999830722809,60.56999969482422,0.9699999690055847,296.2200012207031
2026052700,-50.473045349121094,121.13101196289062,279.893,100624.0,0.13099999725818634,10.579999923706055,0.0,291.6099853515625
2026052700,-18.29204559326172,99.10682678222656,298.574,101245.0,0.10689999908208847,53.23999786376953,0.9799999594688416,298.8399963378906
2026052700,-45.99033737182617,116.22679138183594,282.747,100462.0,0.19329999387264252,16.979999542236328,0.0,287.75
2026052700,-16.964038848876953,80.08721923828125,297.712,101674.0,0.15539999306201935,55.78999710083008,0.9099999666213989,300.0799865722656
2026052700,-64.77960205078125,114.69819641113281,273.521,98048.5,0.1331000030040741,15.269999504089355,0.7599999904632568,286.67999267578125
2026052700,-51.58818817138672,110.93742370605469,276.512,100228.0,0.1119999960064888,14.969999313354492,1.0,287.54998779296875
